rank,Category,Indicator,Policy,Country,ISO,value,unit,year
26,Health,Prevalence of down syndrome,C7_Restrictions on internal movement,Greece,GRC,0.000582,percent,2019.0
27,Social issues ,Net migration,C7_Restrictions on internal movement,Greece,GRC,-80000.0,net total / data are 5 year estimates,2019.0
28,Governance,Government effectiveness estimate,C7_Restrictions on internal movement,Greece,GRC,0.4055903,score,2019.0
29,Environment,"Energy imports, net ",C7_Restrictions on internal movement,Greece,GRC,64.17554663878474,percent of energy use,2015.0
30,Health,"Immunization, DPT (% of children ages 12-23 months)",C7_Restrictions on internal movement,Greece,GRC,99.0,percent,2019.0
31,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C7_Restrictions on internal movement,Greece,GRC,99.9999999998588,percent of total,2017.0
32,Governance,Corruption Perceptions Index,C7_Restrictions on internal movement,Greece,GRC,50.0,score,2020.0
33,Social issues ,Proportion of seats held by women in national parliaments (%),C7_Restrictions on internal movement,Greece,GRC,21.66666667,proportion,2020.0
34,Environment,CO2 emissions (kt),C7_Restrictions on internal movement,Greece,GRC,62434.34,kt,2016.0
35,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C7_Restrictions on internal movement,Greece,GRC,43.9070015,Percentage of females of the total population,2020.0
37,Health,Summary exposure value tobacco,C7_Restrictions on internal movement,Greece,GRC,34.63954,Rate (risk-weighted prevalence),2019.0
38,Health,Prevalence of chronic kidney disease,C7_Restrictions on internal movement,Greece,GRC,0.146722,percent,2019.0
39,Demographics,Secure Internet servers ,C7_Restrictions on internal movement,Greece,GRC,6650.60269745534,per 1 million people,2019.0
40,Governance,Serious assault (rate),C7_Restrictions on internal movement,Greece,GRC,15.08,rate,2018.0
41,Environment,Renewable energy consumption ,C7_Restrictions on internal movement,Greece,GRC,17.170047546133,percent of total final energy consumption,2015.0
42,Health,"Physicians (per 1,000 people)",C7_Restrictions on internal movement,Greece,GRC,5.4789,Ones,2017.0
43,Environment,Combustible renewables and waste,C7_Restrictions on internal movement,Greece,GRC,5.164537,percent of total energy,2015.0
46,Health,"Nurses and midwives (per 1,000 people)",C7_Restrictions on internal movement,Greece,GRC,3.6331,Ones,2017.0
48,Social issues ,Press freedom score,C7_Restrictions on internal movement,Greece,GRC,28.8,score,2020.0
51,Social issues ,"Intentional homicides (per 100,000 people)",C7_Restrictions on internal movement,Greece,GRC,0.94086394499,"proportion, pero 100,000 people",2018.0
52,Governance,Aggregate score for the Political Rights category,C7_Restrictions on internal movement,Greece,GRC,37.0,score,2021.0
53,Governance,Human Development Index,C7_Restrictions on internal movement,Greece,GRC,0.888,index,2019.0
54,Environment,"PM2.5 air pollution, mean annual exposure",C7_Restrictions on internal movement,Greece,GRC,16.21827,micrograms per cubic meter,2017.0
55,Health,"Immunization, measles (% of children ages 12-23 months)",C7_Restrictions on internal movement,Greece,GRC,97.0,percent,2019.0
56,Health,"Incidence of tuberculosis (per 100,000 people)",C7_Restrictions on internal movement,Greece,GRC,4.3,Cases,2019.0
57,Economics,Employment in services (% of total employment) (modeled ILO estimate),C7_Restrictions on internal movement,Greece,GRC,73.1230011,Percentage of total employment,2020.0
58,Environment,Access to electricity ,C7_Restrictions on internal movement,Greece,GRC,100.0,percent of population,2018.0
60,Environment,Electricity production from coal sources ,C7_Restrictions on internal movement,Greece,GRC,42.65948824823434,percent of total,2015.0
62,Social issues ,Life Ladder ,C7_Restrictions on internal movement,Greece,GRC,5.722599983215332,score,2021.0
63,Health,Prevalence of Depressive disorders,C7_Restrictions on internal movement,Greece,GRC,0.065221,percent,2019.0
64,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C7_Restrictions on internal movement,Greece,GRC,15.474,percent of total labor force,2020.0
66,Economics,Volume of exports,C7_Restrictions on internal movement,Greece,GRC,5.416,percent change,2020.0
68,Environment,Energy use ,C7_Restrictions on internal movement,Greece,GRC,77.78831330115128,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2015.0
69,Environment,"Electricity production from oil, gas and coal sources",C7_Restrictions on internal movement,Greece,GRC,71.12809231600478,percent of total,2015.0
71,Environment,Energy use (kg of oil equivalent per capita),C7_Restrictions on internal movement,Greece,GRC,2182.071093458824,kg of oil equivalent per capita,2015.0
75,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C7_Restrictions on internal movement,Greece,GRC,51.401001,Percentage of total population,2020.0
76,Governance,Personal Freedom Score ,C7_Restrictions on internal movement,Greece,GRC,8.04,score,2018.0
78,Governance,Control of corruption estimate,C7_Restrictions on internal movement,Greece,GRC,-0.0118192,score,2019.0
79,Environment,"Electricity production from renewable sources, excluding hydroelectric",C7_Restrictions on internal movement,Greece,GRC,8752000000.0,kWh,2015.0
81,Environment,Electricity production from nuclear sources ,C7_Restrictions on internal movement,Greece,GRC,0.0,percent of total,2015.0
82,Governance,Political stability and absence of violence/terrorism estimate,C7_Restrictions on internal movement,Greece,GRC,0.2909985,score,2019.0
86,Governance,Total freedom in the world score ,C7_Restrictions on internal movement,Greece,GRC,87.0,score,2021.0
87,Environment,Electric power consumption ,C7_Restrictions on internal movement,Greece,GRC,5062.606421552323,kWh per capita,2014.0
89,Social issues ,Gini index (World Bank estimate),C7_Restrictions on internal movement,Greece,GRC,34.4,index ,2017.0
90,Health,Prevalence of Hypertensive heart disease,C7_Restrictions on internal movement,Greece,GRC,0.00283,percent,2019.0
91,Governance,Regulatory quality estimate,C7_Restrictions on internal movement,Greece,GRC,0.529879,score,2019.0
100,Governance,Aggregate score for the Civil Liberties category,C7_Restrictions on internal movement,Greece,GRC,50.0,score,2021.0
117,Demographics,Mobile cellular subscriptions,C7_Restrictions on internal movement,Greece,GRC,113.449,per 100 people,2019.0
